,Unnamed: 0_1,Personnel.Number,Gender,Hire.Date,Exit.Date,Exit.Reason,Cost.Center,Employee.Group,Employee.Subgroup,Location.Code,Employment.Days,Currently.Employed,Lasted.6.Months,Lasted.1.Year,Lasted.2.Years,Lasted.3.Years,Lasted.4.Years,Lasted.5.Years,Unnamed: 0_2,Location.Name,Latitude,Longitude
2952,12032,60528357,Male,2013-01-07,,,12640,Employee,Salary Grade Less 12,1002,,True,True,True,True,True,True,True,4,"Mount Vernon, Jefferson County, Illinois, 62864, United States of America",38.317271500000004,-88.9031201
2953,12035,60528368,Male,2013-08-26,,,12130,Employee,Hourly,1002,,True,True,True,True,True,True,,4,"Mount Vernon, Jefferson County, Illinois, 62864, United States of America",38.317271500000004,-88.9031201
2954,12037,60528385,Male,2014-07-07,,,12030,Employee,Hourly,1002,,True,True,True,True,True,,,4,"Mount Vernon, Jefferson County, Illinois, 62864, United States of America",38.317271500000004,-88.9031201
2955,12051,60528416,Female,2013-08-26,,,12170,Employee,Hourly,1002,,True,True,True,True,True,True,,4,"Mount Vernon, Jefferson County, Illinois, 62864, United States of America",38.317271500000004,-88.9031201
2956,12052,60528430,Female,2014-03-24,,,12610,Employee,Hourly,1002,,True,True,True,True,True,True,,4,"Mount Vernon, Jefferson County, Illinois, 62864, United States of America",38.317271500000004,-88.9031201
2957,12054,60528446,Male,2013-02-04,,,22050,Employee,Hourly,1002,,True,True,True,True,True,True,True,4,"Mount Vernon, Jefferson County, Illinois, 62864, United States of America",38.317271500000004,-88.9031201
2958,12055,60528449,Male,2013-02-04,,,12730,Employee,Salary Grade Less 12,1002,,True,True,True,True,True,True,True,4,"Mount Vernon, Jefferson County, Illinois, 62864, United States of America",38.317271500000004,-88.9031201
2959,12056,60528450,Male,2013-02-04,,,22020,Employee,Hourly,1002,,True,True,True,True,True,True,True,4,"Mount Vernon, Jefferson County, Illinois, 62864, United States of America",38.317271500000004,-88.9031201
2960,12057,60528453,Male,2013-02-04,,,12050,Employee,Hourly,1002,,True,True,True,True,True,True,True,4,"Mount Vernon, Jefferson County, Illinois, 62864, United States of America",38.317271500000004,-88.9031201
2961,12058,60528454,Male,2013-02-04,,,12120,Employee,Hourly,1002,,True,True,True,True,True,True,True,4,"Mount Vernon, Jefferson County, Illinois, 62864, United States of America",38.317271500000004,-88.9031201
2962,12059,60528456,Male,2013-02-04,,,12730,Employee,Hourly,1002,,True,True,True,True,True,True,True,4,"Mount Vernon, Jefferson County, Illinois, 62864, United States of America",38.317271500000004,-88.9031201
2963,12060,60528457,Male,2013-02-04,,,22310,Employee,Hourly,1002,,True,True,True,True,True,True,True,4,"Mount Vernon, Jefferson County, Illinois, 62864, United States of America",38.317271500000004,-88.9031201
2964,12061,60528458,Male,2013-02-04,,,22080,Employee,Hourly,1002,,True,True,True,True,True,True,True,4,"Mount Vernon, Jefferson County, Illinois, 62864, United States of America",38.317271500000004,-88.9031201
2965,12062,60528464,Male,2013-02-04,,,12570,Employee,Salary Grade Less 12,1002,,True,True,True,True,True,True,True,4,"Mount Vernon, Jefferson County, Illinois, 62864, United States of America",38.317271500000004,-88.9031201
2966,12063,60528465,Male,2013-02-04,,,12260,Employee,Nonexempt,1002,,True,True,True,True,True,True,True,4,"Mount Vernon, Jefferson County, Illinois, 62864, United States of America",38.317271500000004,-88.9031201
2967,12065,60528468,Male,2013-02-04,,,22070,Employee,Nonexempt,1002,,True,True,True,True,True,True,True,4,"Mount Vernon, Jefferson County, Illinois, 62864, United States of America",38.317271500000004,-88.9031201
2968,12068,60528480,Male,2013-04-29,,,22060,Employee,Hourly,1002,,True,True,True,True,True,True,,4,"Mount Vernon, Jefferson County, Illinois, 62864, United States of America",38.317271500000004,-88.9031201
2969,12072,60528499,Male,2013-11-11,,,12130,Employee,Hourly,1002,,True,True,True,True,True,True,,4,"Mount Vernon, Jefferson County, Illinois, 62864, United States of America",38.317271500000004,-88.9031201
2970,12074,60528507,Male,2013-08-26,,,12570,Employee,Hourly,1002,,True,True,True,True,True,True,,4,"Mount Vernon, Jefferson County, Illinois, 62864, United States of America",38.317271500000004,-88.9031201
2971,12077,60528516,Female,2014-01-27,,,22060,Employee,Hourly,1002,,True,True,True,True,True,True,,4,"Mount Vernon, Jefferson County, Illinois, 62864, United States of America",38.317271500000004,-88.9031201
2972,12080,60528521,Male,2013-08-26,,,12270,Employee,Nonexempt,1002,,True,True,True,True,True,True,,4,"Mount Vernon, Jefferson County, Illinois, 62864, United States of America",38.317271500000004,-88.9031201
2973,12081,60528527,Male,2013-02-25,,,12570,Employee,Hourly,1002,,True,True,True,True,True,True,True,4,"Mount Vernon, Jefferson County, Illinois, 62864, United States of America",38.317271500000004,-88.9031201
2974,12082,60528528,Male,2013-02-25,,,12730,Employee,Hourly,1002,,True,True,True,True,True,True,True,4,"Mount Vernon, Jefferson County, Illinois, 62864, United States of America",38.317271500000004,-88.9031201
2975,12083,60528530,Male,2013-02-25,,,12120,Employee,Hourly,1002,,True,True,True,True,True,True,True,4,"Mount Vernon, Jefferson County, Illinois, 62864, United States of America",38.317271500000004,-88.9031201
2976,12084,60528531,Female,2013-02-25,,,22060,Employee,Hourly,1002,,True,True,True,True,True,True,True,4,"Mount Vernon, Jefferson County, Illinois, 62864, United States of America",38.317271500000004,-88.9031201
2977,12085,60528535,Male,2013-02-25,,,12570,Employee,Hourly,1002,,True,True,True,True,True,True,True,4,"Mount Vernon, Jefferson County, Illinois, 62864, United States of America",38.317271500000004,-88.9031201
2978,12086,60528537,Female,2013-02-25,,,12800,Employee,Nonexempt,1002,,True,True,True,True,True,True,True,4,"Mount Vernon, Jefferson County, Illinois, 62864, United States of America",38.317271500000004,-88.9031201
2979,12087,60528538,Male,2013-02-25,,,12910,Employee,Salary Grade Less 12,1002,,True,True,True,True,True,True,True,4,"Mount Vernon, Jefferson County, Illinois, 62864, United States of America",38.317271500000004,-88.9031201
2980,12088,60528541,Male,2013-02-25,,,12030,Employee,Hourly,1002,,True,True,True,True,True,True,True,4,"Mount Vernon, Jefferson County, Illinois, 62864, United States of America",38.317271500000004,-88.9031201
2981,12098,60528587,Male,2013-08-26,,,12610,Employee,Nonexempt,1002,,True,True,True,True,True,True,,4,"Mount Vernon, Jefferson County, Illinois, 62864, United States of America",38.317271500000004,-88.9031201
2982,12105,60528616,Male,2013-03-18,,,12730,Employee,Hourly,1002,,True,True,True,True,True,True,True,4,"Mount Vernon, Jefferson County, Illinois, 62864, United States of America",38.317271500000004,-88.9031201
2983,12106,60528620,Male,2013-03-18,,,12730,Employee,Hourly,1002,,True,True,True,True,True,True,True,4,"Mount Vernon, Jefferson County, Illinois, 62864, United States of America",38.317271500000004,-88.9031201
2984,12107,60528621,Male,2013-03-18,,,22310,Employee,Hourly,1002,,True,True,True,True,True,True,True,4,"Mount Vernon, Jefferson County, Illinois, 62864, United States of America",38.317271500000004,-88.9031201
2985,12108,60528622,Male,2013-03-19,,,12900,Employee,Executive,1002,,True,True,True,True,True,True,True,4,"Mount Vernon, Jefferson County, Illinois, 62864, United States of America",38.317271500000004,-88.9031201
2986,12120,60528647,Female,2013-10-14,,,12570,Employee,Hourly,1002,,True,True,True,True,True,True,,4,"Mount Vernon, Jefferson County, Illinois, 62864, United States of America",38.317271500000004,-88.9031201
2987,12126,60528653,Male,2013-04-01,,,12030,Employee,Hourly,1002,,True,True,True,True,True,True,,4,"Mount Vernon, Jefferson County, Illinois, 62864, United States of America",38.317271500000004,-88.9031201
2988,12127,60528654,Male,2013-04-01,,,12030,Employee,Hourly,1002,,True,True,True,True,True,True,,4,"Mount Vernon, Jefferson County, Illinois, 62864, United States of America",38.317271500000004,-88.9031201
2989,12128,60528655,Male,2013-04-01,,,12040,Employee,Hourly,1002,,True,True,True,True,True,True,,4,"Mount Vernon, Jefferson County, Illinois, 62864, United States of America",38.317271500000004,-88.9031201
2990,12129,60528659,Male,2013-04-01,,,12730,Employee,Hourly,1002,,True,True,True,True,True,True,,4,"Mount Vernon, Jefferson County, Illinois, 62864, United States of America",38.317271500000004,-88.9031201
2991,12130,60528661,Male,2013-04-01,,,22060,Employee,Nonexempt,1002,,True,True,True,True,True,True,,4,"Mount Vernon, Jefferson County, Illinois, 62864, United States of America",38.317271500000004,-88.9031201
2992,12131,60528662,Male,2013-04-01,,,12030,Employee,Hourly,1002,,True,True,True,True,True,True,,4,"Mount Vernon, Jefferson County, Illinois, 62864, United States of America",38.317271500000004,-88.9031201
2993,12134,60528671,Male,2013-04-01,,,22060,Employee,Hourly,1002,,True,True,True,True,True,True,,4,"Mount Vernon, Jefferson County, Illinois, 62864, United States of America",38.317271500000004,-88.9031201
2994,12135,60528672,Female,2013-04-01,,,22060,Employee,Hourly,1002,,True,True,True,True,True,True,,4,"Mount Vernon, Jefferson County, Illinois, 62864, United States of America",38.317271500000004,-88.9031201
2995,12136,60528676,Male,2015-04-13,,,12570,Employee,Hourly,1002,,True,True,True,True,,,,4,"Mount Vernon, Jefferson County, Illinois, 62864, United States of America",38.317271500000004,-88.9031201
2996,12141,60528685,Female,2014-04-28,,,21085,Employee,Hourly,1002,,True,True,True,True,True,,,4,"Mount Vernon, Jefferson County, Illinois, 62864, United States of America",38.317271500000004,-88.9031201
2997,12142,60528693,Female,2013-04-08,,,12900,Employee,Nonexempt,1002,,True,True,True,True,True,True,,4,"Mount Vernon, Jefferson County, Illinois, 62864, United States of America",38.317271500000004,-88.9031201
2998,12155,60528735,Male,2014-03-24,,,22200,Employee,Hourly,1002,,True,True,True,True,True,True,,4,"Mount Vernon, Jefferson County, Illinois, 62864, United States of America",38.317271500000004,-88.9031201
2999,12156,60528738,Male,2014-03-24,,,22200,Employee,Hourly,1002,,True,True,True,True,True,True,,4,"Mount Vernon, Jefferson County, Illinois, 62864, United States of America",38.317271500000004,-88.9031201
3000,12158,60528746,Female,2013-04-22,,,12660,Employee,Salary Grade Less 12,1002,,True,True,True,True,True,True,,4,"Mount Vernon, Jefferson County, Illinois, 62864, United States of America",38.317271500000004,-88.9031201
3001,12159,60528751,Male,2013-04-22,,,12180,Employee,Hourly,1002,,True,True,True,True,True,True,,4,"Mount Vernon, Jefferson County, Illinois, 62864, United States of America",38.317271500000004,-88.9031201
3002,12160,60528752,Male,2013-04-22,,,12730,Employee,Hourly,1002,,True,True,True,True,True,True,,4,"Mount Vernon, Jefferson County, Illinois, 62864, United States of America",38.317271500000004,-88.9031201
3003,12165,60528763,Male,2013-10-14,,,12960,Employee,Nonexempt,1002,,True,True,True,True,True,True,,4,"Mount Vernon, Jefferson County, Illinois, 62864, United States of America",38.317271500000004,-88.9031201
3004,12166,60528781,Male,2013-04-29,,,22060,Employee,Hourly,1002,,True,True,True,True,True,True,,4,"Mount Vernon, Jefferson County, Illinois, 62864, United States of America",38.317271500000004,-88.9031201
3005,12168,60528787,Male,2013-04-29,,,12030,Employee,Hourly,1002,,True,True,True,True,True,True,,4,"Mount Vernon, Jefferson County, Illinois, 62864, United States of America",38.317271500000004,-88.9031201
3006,12191,60528842,Male,2014-05-27,,,12820,Employee,Salary Grade Less 12,1002,,True,True,True,True,True,,,4,"Mount Vernon, Jefferson County, Illinois, 62864, United States of America",38.317271500000004,-88.9031201
3007,12201,60528860,Female,2013-06-03,,,12970,Employee,Salary Grade Less 12,1002,,True,True,True,True,True,True,,4,"Mount Vernon, Jefferson County, Illinois, 62864, United States of America",38.317271500000004,-88.9031201
3008,12202,60528866,Male,2013-06-03,,,12730,Employee,Hourly,1002,,True,True,True,True,True,True,,4,"Mount Vernon, Jefferson County, Illinois, 62864, United States of America",38.317271500000004,-88.9031201
3009,12203,60528867,Male,2013-06-03,,,12730,Employee,Hourly,1002,,True,True,True,True,True,True,,4,"Mount Vernon, Jefferson County, Illinois, 62864, United States of America",38.317271500000004,-88.9031201
3010,12205,60528869,Male,2013-06-03,,,12730,Employee,Hourly,1002,,True,True,True,True,True,True,,4,"Mount Vernon, Jefferson County, Illinois, 62864, United States of America",38.317271500000004,-88.9031201
3011,12211,60528883,Male,2013-11-11,,,12270,Employee,Nonexempt,1002,,True,True,True,True,True,True,,4,"Mount Vernon, Jefferson County, Illinois, 62864, United States of America",38.317271500000004,-88.9031201
3012,12212,60528884,Male,2014-03-24,,,12260,Employee,Hourly,1002,,True,True,True,True,True,True,,4,"Mount Vernon, Jefferson County, Illinois, 62864, United States of America",38.317271500000004,-88.9031201
3013,12213,60528896,Male,2013-06-10,,,12180,Employee,Hourly,1002,,True,True,True,True,True,True,,4,"Mount Vernon, Jefferson County, Illinois, 62864, United States of America",38.317271500000004,-88.9031201
3014,12214,60528897,Male,2013-06-10,,,12960,Employee,Nonexempt,1002,,True,True,True,True,True,True,,4,"Mount Vernon, Jefferson County, Illinois, 62864, United States of America",38.317271500000004,-88.9031201
3015,12218,60528905,Male,2015-11-02,,,12530,Employee,Hourly,1002,,True,True,True,True,,,,4,"Mount Vernon, Jefferson County, Illinois, 62864, United States of America",38.317271500000004,-88.9031201
3016,12219,60528911,Male,2013-12-16,,,10110,Employee,Salary Grade Less 12,1002,,True,True,True,True,True,True,,4,"Mount Vernon, Jefferson County, Illinois, 62864, United States of America",38.317271500000004,-88.9031201
3017,12220,60528915,Female,2014-04-28,,,21085,Employee,Hourly,1002,,True,True,True,True,True,,,4,"Mount Vernon, Jefferson County, Illinois, 62864, United States of America",38.317271500000004,-88.9031201
3018,12227,60528933,Male,2014-03-24,,,12120,Employee,Hourly,1002,,True,True,True,True,True,True,,4,"Mount Vernon, Jefferson County, Illinois, 62864, United States of America",38.317271500000004,-88.9031201
3019,12229,60528943,Male,2013-09-16,,,22310,Employee,Hourly,1002,,True,True,True,True,True,True,,4,"Mount Vernon, Jefferson County, Illinois, 62864, United States of America",38.317271500000004,-88.9031201
3020,12232,60528947,Male,2013-07-01,,,12900,Employee,Executive,1002,,True,True,True,True,True,True,,4,"Mount Vernon, Jefferson County, Illinois, 62864, United States of America",38.317271500000004,-88.9031201
3021,12242,60528960,Male,2013-12-02,,,12030,Employee,Hourly,1002,,True,True,True,True,True,True,,4,"Mount Vernon, Jefferson County, Illinois, 62864, United States of America",38.317271500000004,-88.9031201
3022,12243,60528964,Male,2013-07-08,,,12720,Employee,Salary Grade Less 12,1002,,True,True,True,True,True,True,,4,"Mount Vernon, Jefferson County, Illinois, 62864, United States of America",38.317271500000004,-88.9031201
3023,12252,60528979,Male,2013-07-15,,,12720,Employee,Salary Grade Less 12,1002,,True,True,True,True,True,True,,4,"Mount Vernon, Jefferson County, Illinois, 62864, United States of America",38.317271500000004,-88.9031201
3024,12254,60528982,Male,2014-01-27,,,12530,Employee,Hourly,1002,,True,True,True,True,True,True,,4,"Mount Vernon, Jefferson County, Illinois, 62864, United States of America",38.317271500000004,-88.9031201
3025,12260,60528990,Male,2013-07-22,,,12900,Employee,Salary Grade 12,1002,,True,True,True,True,True,True,,4,"Mount Vernon, Jefferson County, Illinois, 62864, United States of America",38.317271500000004,-88.9031201
3026,12261,60528998,Male,2013-07-29,,,12170,Employee,Nonexempt,1002,,True,True,True,True,True,True,,4,"Mount Vernon, Jefferson County, Illinois, 62864, United States of America",38.317271500000004,-88.9031201
3027,12262,60528999,Male,2013-07-29,,,12680,Employee,Salary Grade Less 12,1002,,True,True,True,True,True,True,,4,"Mount Vernon, Jefferson County, Illinois, 62864, United States of America",38.317271500000004,-88.9031201
3028,12263,60529000,Female,2013-07-29,,,12800,Employee,Salary Grade Less 12,1002,,True,True,True,True,True,True,,4,"Mount Vernon, Jefferson County, Illinois, 62864, United States of America",38.317271500000004,-88.9031201
3029,12271,60529049,Male,2013-08-12,,,12730,Employee,Hourly,1002,,True,True,True,True,True,True,,4,"Mount Vernon, Jefferson County, Illinois, 62864, United States of America",38.317271500000004,-88.9031201
3030,12276,60529062,Female,2013-08-19,,,12500,Employee,Salary Grade Less 12,1002,,True,True,True,True,True,True,,4,"Mount Vernon, Jefferson County, Illinois, 62864, United States of America",38.317271500000004,-88.9031201
3031,12277,60529063,Female,2013-08-19,,,12970,Employee,Salary Grade Less 12,1002,,True,True,True,True,True,True,,4,"Mount Vernon, Jefferson County, Illinois, 62864, United States of America",38.317271500000004,-88.9031201
3032,12285,60529076,Male,2014-04-28,,,12240,Employee,Hourly,1002,,True,True,True,True,True,,,4,"Mount Vernon, Jefferson County, Illinois, 62864, United States of America",38.317271500000004,-88.9031201
3033,12286,60529094,Female,2014-04-28,,,12170,Employee,Hourly,1002,,True,True,True,True,True,,,4,"Mount Vernon, Jefferson County, Illinois, 62864, United States of America",38.317271500000004,-88.9031201
3034,12288,60529113,Male,2014-04-28,,,12170,Employee,Nonexempt,1002,,True,True,True,True,True,,,4,"Mount Vernon, Jefferson County, Illinois, 62864, United States of America",38.317271500000004,-88.9031201
3035,12300,60529187,Male,2013-09-09,,,12720,Employee,Salary Grade Less 12,1002,,True,True,True,True,True,True,,4,"Mount Vernon, Jefferson County, Illinois, 62864, United States of America",38.317271500000004,-88.9031201
3036,12303,60529215,Male,2013-09-16,,,22060,Employee,Hourly,1002,,True,True,True,True,True,True,,4,"Mount Vernon, Jefferson County, Illinois, 62864, United States of America",38.317271500000004,-88.9031201
3037,12304,60529216,Male,2013-09-16,,,12730,Employee,Hourly,1002,,True,True,True,True,True,True,,4,"Mount Vernon, Jefferson County, Illinois, 62864, United States of America",38.317271500000004,-88.9031201
3038,12305,60529217,Male,2013-09-16,,,12060,Employee,Hourly,1002,,True,True,True,True,True,True,,4,"Mount Vernon, Jefferson County, Illinois, 62864, United States of America",38.317271500000004,-88.9031201
3039,12306,60529219,Male,2013-09-16,,,12050,Employee,Hourly,1002,,True,True,True,True,True,True,,4,"Mount Vernon, Jefferson County, Illinois, 62864, United States of America",38.317271500000004,-88.9031201
3040,12307,60529221,Male,2013-09-16,,,22310,Employee,Hourly,1002,,True,True,True,True,True,True,,4,"Mount Vernon, Jefferson County, Illinois, 62864, United States of America",38.317271500000004,-88.9031201
3041,12315,60529245,Male,2014-04-28,,,22200,Employee,Nonexempt,1002,,True,True,True,True,True,,,4,"Mount Vernon, Jefferson County, Illinois, 62864, United States of America",38.317271500000004,-88.9031201
3042,12318,60529256,Male,2014-04-28,,,22020,Employee,Hourly,1002,,True,True,True,True,True,,,4,"Mount Vernon, Jefferson County, Illinois, 62864, United States of America",38.317271500000004,-88.9031201
3043,12320,60529265,Female,2014-08-11,,,12250,Employee,Nonexempt,1002,,True,True,True,True,True,,,4,"Mount Vernon, Jefferson County, Illinois, 62864, United States of America",38.317271500000004,-88.9031201
3044,12332,60529296,Male,2014-04-28,,,22060,Employee,Hourly,1002,,True,True,True,True,True,,,4,"Mount Vernon, Jefferson County, Illinois, 62864, United States of America",38.317271500000004,-88.9031201
3045,12333,60529303,Male,2013-10-14,,,12240,Employee,Hourly,1002,,True,True,True,True,True,True,,4,"Mount Vernon, Jefferson County, Illinois, 62864, United States of America",38.317271500000004,-88.9031201
3046,12334,60529304,Male,2013-10-14,,,12180,Employee,Hourly,1002,,True,True,True,True,True,True,,4,"Mount Vernon, Jefferson County, Illinois, 62864, United States of America",38.317271500000004,-88.9031201
3047,12335,60529306,Male,2013-10-14,,,12570,Employee,Hourly,1002,,True,True,True,True,True,True,,4,"Mount Vernon, Jefferson County, Illinois, 62864, United States of America",38.317271500000004,-88.9031201
3048,12336,60529307,Male,2013-10-14,,,12570,Employee,Hourly,1002,,True,True,True,True,True,True,,4,"Mount Vernon, Jefferson County, Illinois, 62864, United States of America",38.317271500000004,-88.9031201
3049,12337,60529308,Female,2013-10-14,,,22080,Employee,Nonexempt,1002,,True,True,True,True,True,True,,4,"Mount Vernon, Jefferson County, Illinois, 62864, United States of America",38.317271500000004,-88.9031201
3050,12338,60529309,Male,2013-10-14,,,22060,Employee,Hourly,1002,,True,True,True,True,True,True,,4,"Mount Vernon, Jefferson County, Illinois, 62864, United States of America",38.317271500000004,-88.9031201
3051,12339,60529310,Male,2013-10-14,,,22020,Employee,Hourly,1002,,True,True,True,True,True,True,,4,"Mount Vernon, Jefferson County, Illinois, 62864, United States of America",38.317271500000004,-88.9031201
3052,12340,60529311,Male,2013-10-14,,,12570,Employee,Hourly,1002,,True,True,True,True,True,True,,4,"Mount Vernon, Jefferson County, Illinois, 62864, United States of America",38.317271500000004,-88.9031201
3053,12354,60529342,Female,2014-10-27,,,12170,Employee,Hourly,1002,,True,True,True,True,True,,,4,"Mount Vernon, Jefferson County, Illinois, 62864, United States of America",38.317271500000004,-88.9031201
3054,12362,60529369,Male,2014-07-07,,,12600,Employee,Nonexempt,1002,,True,True,True,True,True,,,4,"Mount Vernon, Jefferson County, Illinois, 62864, United States of America",38.317271500000004,-88.9031201
3055,12363,60529373,Male,2014-06-09,,,12530,Employee,Hourly,1002,,True,True,True,True,True,,,4,"Mount Vernon, Jefferson County, Illinois, 62864, United States of America",38.317271500000004,-88.9031201
3056,12364,60529374,Female,2015-11-16,,,12250,Employee,Nonexempt,1002,,True,True,True,True,,,,4,"Mount Vernon, Jefferson County, Illinois, 62864, United States of America",38.317271500000004,-88.9031201
3057,12365,60529375,Female,2014-08-11,,,12610,Employee,Hourly,1002,,True,True,True,True,True,,,4,"Mount Vernon, Jefferson County, Illinois, 62864, United States of America",38.317271500000004,-88.9031201
3058,12381,60529414,Male,2014-03-24,,,12170,Employee,Hourly,1002,,True,True,True,True,True,True,,4,"Mount Vernon, Jefferson County, Illinois, 62864, United States of America",38.317271500000004,-88.9031201
3059,12382,60529420,Male,2014-04-28,,,22060,Employee,Hourly,1002,,True,True,True,True,True,,,4,"Mount Vernon, Jefferson County, Illinois, 62864, United States of America",38.317271500000004,-88.9031201
3060,12383,60529422,Male,2013-11-11,,,12570,Employee,Hourly,1002,,True,True,True,True,True,True,,4,"Mount Vernon, Jefferson County, Illinois, 62864, United States of America",38.317271500000004,-88.9031201
3061,12385,60529427,Male,2013-11-11,,,22020,Employee,Hourly,1002,,True,True,True,True,True,True,,4,"Mount Vernon, Jefferson County, Illinois, 62864, United States of America",38.317271500000004,-88.9031201
3062,12386,60529429,Male,2013-11-11,,,12060,Employee,Hourly,1002,,True,True,True,True,True,True,,4,"Mount Vernon, Jefferson County, Illinois, 62864, United States of America",38.317271500000004,-88.9031201
3063,12387,60529430,Male,2013-11-11,,,22020,Employee,Hourly,1002,,True,True,True,True,True,True,,4,"Mount Vernon, Jefferson County, Illinois, 62864, United States of America",38.317271500000004,-88.9031201
3064,12394,60529439,Male,2013-11-01,,,12900,Employee,Executive,1002,,True,True,True,True,True,True,,4,"Mount Vernon, Jefferson County, Illinois, 62864, United States of America",38.317271500000004,-88.9031201
3065,12398,60529446,Male,2014-01-27,,,12170,Employee,Salary Grade Less 12,1002,,True,True,True,True,True,True,,4,"Mount Vernon, Jefferson County, Illinois, 62864, United States of America",38.317271500000004,-88.9031201
3066,12401,60529458,Male,2014-03-24,,,12120,Employee,Hourly,1002,,True,True,True,True,True,True,,4,"Mount Vernon, Jefferson County, Illinois, 62864, United States of America",38.317271500000004,-88.9031201
3067,12402,60529464,Male,2014-12-15,,,12610,Employee,Hourly,1002,,True,True,True,True,True,,,4,"Mount Vernon, Jefferson County, Illinois, 62864, United States of America",38.317271500000004,-88.9031201
3068,12403,60529465,Male,2014-06-09,,,12620,Employee,Nonexempt,1002,,True,True,True,True,True,,,4,"Mount Vernon, Jefferson County, Illinois, 62864, United States of America",38.317271500000004,-88.9031201
3069,12405,60529470,Male,2014-04-28,,,22060,Employee,Hourly,1002,,True,True,True,True,True,,,4,"Mount Vernon, Jefferson County, Illinois, 62864, United States of America",38.317271500000004,-88.9031201
3070,12406,60529471,Male,2015-01-26,,,12260,Employee,Hourly,1002,,True,True,True,True,True,,,4,"Mount Vernon, Jefferson County, Illinois, 62864, United States of America",38.317271500000004,-88.9031201
3071,12407,60529473,Male,2013-12-02,,,12030,Employee,Hourly,1002,,True,True,True,True,True,True,,4,"Mount Vernon, Jefferson County, Illinois, 62864, United States of America",38.317271500000004,-88.9031201
3072,12408,60529482,Male,2013-12-02,,,12600,Employee,Nonexempt,1002,,True,True,True,True,True,True,,4,"Mount Vernon, Jefferson County, Illinois, 62864, United States of America",38.317271500000004,-88.9031201
3073,12411,60529486,Male,2014-04-28,,,22060,Employee,Hourly,1002,,True,True,True,True,True,,,4,"Mount Vernon, Jefferson County, Illinois, 62864, United States of America",38.317271500000004,-88.9031201
3074,12416,60529494,Male,2014-04-28,,,12050,Employee,Hourly,1002,,True,True,True,True,True,,,4,"Mount Vernon, Jefferson County, Illinois, 62864, United States of America",38.317271500000004,-88.9031201
3075,12439,60529601,Female,2014-12-15,,,12620,Employee,Nonexempt,1002,,True,True,True,True,True,,,4,"Mount Vernon, Jefferson County, Illinois, 62864, United States of America",38.317271500000004,-88.9031201
3076,12441,60529613,Male,2013-12-16,,,12730,Employee,Hourly,1002,,True,True,True,True,True,True,,4,"Mount Vernon, Jefferson County, Illinois, 62864, United States of America",38.317271500000004,-88.9031201
3077,12442,60529619,Male,2013-12-16,,,12730,Employee,Hourly,1002,,True,True,True,True,True,True,,4,"Mount Vernon, Jefferson County, Illinois, 62864, United States of America",38.317271500000004,-88.9031201
3078,12443,60529620,Male,2013-12-16,,,12730,Employee,Hourly,1002,,True,True,True,True,True,True,,4,"Mount Vernon, Jefferson County, Illinois, 62864, United States of America",38.317271500000004,-88.9031201
3079,12460,60529661,Male,2014-03-24,,,12570,Employee,Hourly,1002,,True,True,True,True,True,True,,4,"Mount Vernon, Jefferson County, Illinois, 62864, United States of America",38.317271500000004,-88.9031201
3080,12467,60529681,Male,2014-06-09,,,22060,Employee,Salary Grade Less 12,1002,,True,True,True,True,True,,,4,"Mount Vernon, Jefferson County, Illinois, 62864, United States of America",38.317271500000004,-88.9031201
3081,12468,60529682,Female,2014-08-11,,,22080,Employee,Nonexempt,1002,,True,True,True,True,True,,,4,"Mount Vernon, Jefferson County, Illinois, 62864, United States of America",38.317271500000004,-88.9031201
3082,12469,60529683,Female,2014-12-15,,,22080,Employee,Nonexempt,1002,,True,True,True,True,True,,,4,"Mount Vernon, Jefferson County, Illinois, 62864, United States of America",38.317271500000004,-88.9031201
3083,12470,60529684,Male,2014-11-17,,,12180,Employee,Hourly,1002,,True,True,True,True,True,,,4,"Mount Vernon, Jefferson County, Illinois, 62864, United States of America",38.317271500000004,-88.9031201
3084,12472,60529687,Male,2014-04-28,,,12120,Employee,Hourly,1002,,True,True,True,True,True,,,4,"Mount Vernon, Jefferson County, Illinois, 62864, United States of America",38.317271500000004,-88.9031201
3085,12473,60529690,Male,2014-04-28,,,12120,Employee,Hourly,1002,,True,True,True,True,True,,,4,"Mount Vernon, Jefferson County, Illinois, 62864, United States of America",38.317271500000004,-88.9031201
3086,12475,60529703,Female,2014-12-15,,,12030,Employee,Hourly,1002,,True,True,True,True,True,,,4,"Mount Vernon, Jefferson County, Illinois, 62864, United States of America",38.317271500000004,-88.9031201
3087,12488,60529741,Male,2014-01-20,,,12610,Employee,Nonexempt,1002,,True,True,True,True,True,True,,4,"Mount Vernon, Jefferson County, Illinois, 62864, United States of America",38.317271500000004,-88.9031201
3088,12492,60529748,Female,2014-01-22,,,12800,Employee,Nonexempt,1002,,True,True,True,True,True,True,,4,"Mount Vernon, Jefferson County, Illinois, 62864, United States of America",38.317271500000004,-88.9031201
3089,12497,60529779,Male,2014-01-27,,,22060,Employee,Hourly,1002,,True,True,True,True,True,True,,4,"Mount Vernon, Jefferson County, Illinois, 62864, United States of America",38.317271500000004,-88.9031201
3090,12498,60529783,Male,2014-01-27,,,12180,Employee,Hourly,1002,,True,True,True,True,True,True,,4,"Mount Vernon, Jefferson County, Illinois, 62864, United States of America",38.317271500000004,-88.9031201
