,Entry,Gender Key
8339,1995,Male
8340,1995,Female
8341,1995,Male
8342,1996,Male
8343,1990,Male
8344,1995,Male
8345,1996,Male
8346,1996,Male
8347,1996,Male
8348,1996,Female
8349,1996,Male
8350,1997,Female
8351,2004,Male
8352,1995,Male
8353,1997,Male
8354,1997,Male
8355,1997,Male
8356,1997,Male
8357,1997,Male
8358,1997,Male
8359,1997,Female
8360,1997,Male
8361,1996,Male
8362,1997,Female
8363,1998,Male
8364,1996,Male
8365,1997,Male
8366,1997,Male
8367,1997,Male
8368,1997,Female
8369,1997,Male
8370,1997,Female
8371,1997,Male
8372,1998,Male
8373,2000,Male
8374,1998,Male
8375,1998,Male
8376,1998,Male
8377,1998,Male
8378,1998,Male
8379,1998,Male
8380,1998,Male
8381,1998,Female
8382,1999,Male
8383,1988,Female
8384,1998,Male
8385,1998,Male
8386,1998,Male
8387,1998,Male
8388,1998,Male
8389,1998,Male
8390,1998,Female
8391,1998,Male
8392,1998,Male
8393,1998,Male
8394,1998,Male
8395,1998,Male
8396,1998,Female
8397,1998,Male
8398,1998,Male
8399,1998,Male
8400,1998,Male
8401,1998,Female
8402,1999,Male
8403,1998,Male
8404,1999,Male
8405,1999,Male
8406,1996,Male
8407,1999,Female
8408,1999,Female
8409,1999,Male
8410,1999,Male
8411,1983,Male
8412,1996,Male
8413,1991,Male
8414,1999,Male
8415,1998,Male
8416,1999,Male
8417,1999,Male
8418,1999,Male
8419,1999,Male
8420,1993,Male
8421,1999,Male
8422,1999,Female
8423,1999,Male
8424,1999,Female
8425,1999,Male
8426,1999,Male
8427,1999,Male
8428,1999,Male
8429,1999,Male
8430,1999,Male
8431,1999,Female
8432,1999,Male
8433,1999,Male
8434,1999,Male
8435,2000,Male
8436,1998,Female
8437,2001,Male
8438,1999,Male
8439,1999,Male
8440,1999,Male
8441,1999,Male
8442,1999,Male
8443,1999,Male
8444,1999,Male
8445,1999,Male
8446,1985,Male
8447,1999,Male
8448,1999,Male
8449,1999,Male
8450,1999,Male
8451,1999,Male
8452,1999,Male
8453,1999,Male
8454,1999,Male
8455,1996,Male
8456,1999,Male
8457,1999,Male
8458,2000,Female
8459,2000,Female
8460,2000,Male
8461,1997,Male
8462,2000,Male
8463,2003,Male
8464,2000,Male
8465,2000,Female
8466,1999,Male
8467,2000,Male
8468,2004,Male
8469,1997,Male
8470,2000,Male
8471,2000,Male
8472,2000,Male
8473,2000,Male
8474,2000,Male
8475,2000,Male
8476,2000,Male
8477,2000,Male
8478,2000,Male
8479,2000,Male
8480,2000,Male
8481,2000,Male
8482,2000,Male
8483,2000,Male
8484,2000,Male
8485,1999,Female
8486,2000,Male
8487,1987,Male
8488,2000,Male
8489,2000,Male
8490,2000,Male
8491,2000,Female
8492,2000,Male
8493,1995,Male
8494,2000,Male
8495,2000,Male
8496,2000,Male
8497,1999,Male
8498,2000,Male
8499,1999,Male
8500,2000,Male
8501,2000,Male
8502,1999,Male
8503,2006,Male
8504,2000,Male
8505,2000,Male
8506,1999,Male
8507,2000,Male
8508,2000,Male
8509,2000,Male
8510,2001,Female
8511,2001,Male
8512,2000,Male
8513,2001,Male
8514,1999,Male
8515,2001,Male
8516,2001,Male
8517,2001,Male
8518,1997,Male
8519,2000,Female
8520,2001,Male
8521,2001,Male
8522,1999,Male
8523,1998,Male
8524,1998,Male
8525,1994,Male
8526,1992,Male
8527,1983,Male
8528,1996,Male
8529,2001,Male
8530,1998,Male
8531,1999,Male
8532,1999,Male
8533,1998,Male
8534,1999,Male
8535,1987,Male
8536,2000,Female
8537,1998,Male
8538,2001,Male
8539,2001,Male
8540,1986,Male
8541,1999,Male
8542,2001,Female
8543,1998,Male
8544,2000,Male
8545,1999,Male
8546,1998,Male
8547,1986,Male
8548,1976,Male
8549,2000,Male
8550,2008,Female
8551,1998,Male
8552,2001,Male
8553,2000,Male
8554,2001,Female
8555,1991,Male
8556,1997,Male
8557,1995,Male
8558,1997,Male
8559,1994,Female
8560,1996,Male
8561,1987,Male
8562,1999,Male
8563,2001,Male
8564,2001,Female
8565,2001,Male
8566,2000,Male
8567,2000,Male
8568,2001,Female
8569,2001,Male
8570,2000,Male
8571,2000,Male
8572,2000,Male
8573,1999,Male
8574,1995,Male
8575,1999,Male
8576,1971,Female
8577,1971,Female
8578,1971,Female
8579,1971,Female
8580,1971,Female
8581,1972,Female
8582,1974,Male
8583,1974,Male
8584,1974,Female
8585,1974,Male
8586,1975,Female
8587,1975,Female
8588,1975,Female
8589,1975,Female
8590,1975,Female
8591,1975,Female
8592,1977,Male
8593,1977,Male
8594,1978,Male
8595,1978,Female
8596,1978,Female
8597,1978,Female
8598,1978,Female
8599,1978,Female
8600,1978,Female
8601,1978,Female
8602,1978,Female
8603,1978,Male
8604,1978,Female
8605,1978,Female
8606,1978,Female
8607,1978,Female
8608,1978,Female
8609,1980,Female
8610,1980,Male
8611,1980,Male
8612,1980,Male
8613,1982,Male
8614,1983,Male
8615,1983,Male
8616,1983,Female
8617,1983,Female
8618,1983,Female
8619,1983,Female
8620,1983,Female
8621,1983,Female
8622,1984,Male
8623,1985,Female
8624,1985,Male
8625,1985,Male
8626,1985,Female
8627,1985,Female
8628,1985,Female
8629,1985,Female
8630,1990,Female
8631,1987,Female
8632,1988,Male
8633,1989,Male
8634,1989,Female
8635,1989,Female
8636,1989,Male
8637,1989,Female
8638,1989,Female
8639,1989,Male
8640,1989,Female
8641,1989,Male
8642,1989,Male
8643,1989,Female
8644,1991,Female
8645,1990,Female
8646,1990,Male
8647,1990,Male
8648,1990,Male
8649,1990,Male
8650,1990,Male
8651,1990,Male
8652,1990,Male
8653,1990,Male
8654,1990,Female
8655,1990,Male
8656,1990,Male
8657,1990,Male
8658,1991,Male
8659,1991,Male
8660,1991,Male
8661,2005,Male
8662,2001,Male
8663,2001,Male
8664,1995,Male
8665,1996,Male
8666,1997,Male
8667,1996,Male
8668,1990,Male
8669,2003,Male
8670,1991,Female
8671,1991,Female
8672,1991,Male
8673,1991,Male
8674,1991,Male
8675,1991,Male
8676,1991,Male
8677,1991,Male
8678,1991,Male
8679,1991,Male
8680,1991,Male
8681,1991,Male
8682,1991,Male
8683,1991,Male
8684,1991,Male
8685,1992,Male
8686,2004,Female
8687,2004,Female
8688,1992,Male
8689,1992,Male
8690,1992,Male
8691,1992,Female
8692,1992,Male
8693,1992,Female
8694,1992,Male
8695,1992,Male
8696,1992,Male
8697,1992,Male
8698,1992,Male
8699,1992,Male
8700,1992,Male
8701,1992,Male
8702,1992,Male
8703,1992,Male
8704,1992,Male
8705,1992,Male
8706,1993,Female
8707,1994,Male
8708,1994,Male
8709,1994,Male
8710,1994,Male
8711,1994,Male
8712,1994,Male
8713,1994,Male
8714,1998,Male
8715,1998,Male
8716,1994,Female
8717,1994,Female
8718,1994,Male
8719,1995,Male
8720,1994,Female
8721,1994,Female
8722,1994,Male
8723,1994,Male
8724,1995,Male
8725,1995,Male
8726,1995,Male
8727,2003,Female
8728,1996,Male
8729,1996,Female
8730,1996,Male
8731,1996,Male
8732,1997,Female
8733,1997,Female
8734,1997,Female
8735,1996,Male
8736,1996,Male
8737,1996,Male
8738,2012,Male
8739,1997,Male
8740,1997,Female
8741,1997,Female
8742,1997,Male
8743,1998,Male
8744,1997,Male
8745,1998,Male
8746,1998,Male
8747,1998,Male
8748,1998,Male
8749,1999,Male
8750,1998,Male
8751,1998,Male
8752,2000,Male
8753,1998,Male
8754,1998,Male
8755,1998,Male
8756,1998,Male
8757,1999,Female
8758,1998,Male
8759,1999,Male
8760,1999,Male
8761,1999,Male
8762,1999,Male
8763,1999,Male
8764,1999,Male
8765,2001,Male
8766,1995,Female
8767,2000,Male
8768,1999,Male
8769,2001,Male
8770,2002,Female
8771,2002,Female
8772,2004,Male
8773,2003,Male
8774,2003,Female
8775,2000,Male
8776,2003,Male
8777,2001,Male
8778,2003,Male
8779,1994,Male
8780,2002,Male
8781,2003,Female
8782,2003,Male
8783,2003,Male
8784,2003,Male
8785,2003,Male
8786,2003,Male
8787,2003,Male
8788,2001,Female
8789,2003,Female
8790,2003,Male
8791,2003,Male
8792,2003,Male
8793,2003,Male
8794,2003,Male
8795,2002,Female
8796,1991,Male
8797,2003,Male
8798,2003,Male
8799,2003,Male
8800,2002,Female
8801,2003,Male
8802,2003,Male
8803,2003,Male
8804,2003,Male
8805,2003,Male
8806,2003,Female
8807,2003,Female
8808,2004,Male
8809,2004,Male
8810,2004,Male
8811,2004,Female
8812,2004,Female
8813,1998,Male
8814,1988,Male
8815,2004,Male
8816,2004,Male
8817,2004,Male
8818,1994,Male
8819,2004,Male
8820,2000,Male
8821,2004,Male
8822,2004,Male
8823,2004,Male
8824,2004,Female
8825,1999,Male
8826,2002,Male
8827,2004,Male
8828,2004,Female
8829,1999,Male
8830,2004,Female
8831,2004,Female
8832,2004,Male
8833,2004,Female
8834,1998,Male
8835,2004,Male
8836,2004,Male
8837,2004,Male
8838,2005,Male
8839,2004,Male
8840,2004,Male
8841,1983,Male
8842,2000,Female
8843,2004,Male
8844,2001,Male
8845,2004,Male
8846,2004,Male
8847,2004,Male
8848,2004,Female
8849,2006,Male
8850,2004,Male
8851,2004,Male
8852,2004,Male
8853,1987,Male
8854,2004,Female
8855,2004,Male
8856,2004,Male
8857,2004,Male
8858,1996,Male
8859,2012,Male
8860,2004,Male
8861,2004,Male
8862,2004,Female
8863,2004,Male
8864,2004,Male
8865,2001,Female
8866,2004,Male
8867,2003,Male
8868,2001,Male
8869,2004,Male
8870,2004,Female
8871,2004,Female
8872,2004,Male
8873,2004,Male
8874,2000,Male
8875,2004,Male
8876,2004,Male
8877,2004,Male
8878,2003,Male
8879,2004,Male
8880,2004,Male
8881,2004,Male
8882,2004,Male
8883,2004,Male
8884,2004,Male
8885,2004,Male
8886,2004,Male
8887,2004,Male
8888,2004,Male
8889,2004,Male
8890,2004,Male
8891,2005,Male
8892,1997,Male
8893,2000,Female
8894,2005,Female
8895,2005,Male
8896,2005,Male
8897,2005,Male
8898,2004,Female
8899,2002,Male
8900,2005,Male
8901,1997,Male
8902,2005,Female
8903,2005,Female
8904,2005,Male
8905,2005,Male
8906,1999,Male
8907,2004,Male
8908,2005,Male
8909,2005,Female
8910,2005,Male
8911,2005,Male
8912,2005,Female
8913,2001,Male
8914,2005,Male
8915,2004,Male
8916,2005,Male
8917,2005,Male
8918,2005,Female
8919,2004,Male
8920,1993,Female
8921,2005,Male
8922,2005,Male
8923,2013,Female
8924,2005,Male
8925,2005,Male
8926,1999,Female
8927,2004,Male
8928,2010,Male
8929,1991,Male
8930,2000,Male
8931,2005,Male
8932,2005,Male
8933,2005,Male
8934,2003,Male
8935,2005,Male
8936,2005,Male
8937,2005,Female
8938,2005,Male
8939,2005,Female
8940,2011,Male
8941,2005,Male
8942,2005,Female
8943,2005,Male
8944,2003,Female
8945,2005,Male
8946,2005,Male
8947,2004,Male
8948,2005,Male
8949,2004,Male
8950,1997,Male
8951,2004,Male
8952,2005,Male
8953,1998,Male
8954,2005,Male
8955,2005,Male
8956,2007,Male
8957,2001,Male
8958,2005,Female
8959,2006,Female
8960,2006,Male
8961,1995,Male
8962,2006,Male
8963,2006,Male
8964,2006,Male
8965,2006,Female
8966,2000,Male
8967,2006,Male
8968,2012,Male
8969,2005,Male
8970,2006,Male
8971,2005,Male
8972,2006,Male
8973,2003,Male
8974,2006,Female
8975,2006,Male
8976,2006,Male
8977,1992,Male
8978,2006,Female
8979,2001,Male
8980,2001,Male
8981,2006,Male
8982,2002,Male
8983,2006,Male
8984,2006,Male
8985,2006,Male
8986,2006,Male
8987,2006,Male
8988,2004,Male
8989,2006,Male
8990,2006,Female
8991,2000,Female
8992,2004,Male
8993,2005,Female
8994,2006,Male
8995,2006,Male
8996,2006,Female
8997,2006,Male
8998,2006,Male
8999,2006,Male
9000,2006,Male
9001,2006,Female
9002,2006,Male
9003,2006,Male
9004,2008,Male
9005,2006,Female
9006,2006,Male
9007,2005,Male
9008,2005,Male
9009,2007,Female
9010,2007,Male
9011,2004,Female
9012,2001,Male
9013,2001,Male
9014,2001,Male
9015,2000,Male
9016,2000,Female
9017,2001,Male
9018,2000,Male
9019,2002,Male
9020,1994,Male
9021,2007,Female
9022,1986,Male
9023,2010,Male
9024,2004,Male
9025,2002,Female
9026,1995,Female
9027,2013,Female
9028,2005,Female
9029,2001,Male
9030,2007,Male
9031,2007,Female
9032,2007,Male
9033,2007,Male
9034,2007,Male
9035,1995,Male
9036,2003,Male
9037,2008,Male
9038,2006,Male
9039,2010,Female
9040,2005,Male
9041,2007,Male
9042,2004,Female
9043,2005,Male
9044,2007,Female
9045,2007,Female
9046,2006,Male
9047,2003,Female
9048,2008,Male
9049,2001,Male
9050,2004,Male
9051,2003,Male
9052,2007,Female
9053,2006,Male
9054,2007,Male
9055,2005,Female
9056,2007,Female
9057,2004,Male
9058,1989,Male
9059,1990,Male
9060,2008,Female
9061,2001,Male
9062,2000,Male
9063,2000,Female
9064,1998,Male
9065,2000,Male
9066,1973,Male
9067,1976,Male
9068,1977,Male
9069,1977,Female
9070,1978,Male
9071,1978,Male
9072,1979,Male
9073,1979,Male
9074,1984,Male
9075,1983,Male
9076,1984,Male
9077,1984,Male
9078,1986,Male
9079,1985,Male
9080,1985,Male
9081,1989,Male
9082,1989,Male
9083,1990,Male
9084,1994,Male
9085,1995,Male
9086,1995,Female
9087,1996,Male
9088,1996,Male
9089,1996,Male
9090,1997,Male
9091,1998,Male
9092,1998,Male
9093,1999,Male
9094,1999,Male
9095,1999,Female
9096,2000,Male
9097,1999,Male
9098,2000,Male
9099,2000,Male
9100,2000,Male
9101,2000,Female
9102,2000,Male
9103,2000,Male
9104,2000,Male
9105,2000,Male
9106,2001,Male
9107,2001,Male
9108,2002,Male
9109,2013,Male
9110,2001,Male
9111,2002,Male
9112,2002,Male
9113,2002,Female
9114,2002,Male
9115,2002,Male
9116,1998,Female
9117,2002,Male
9118,2005,Male
9119,2003,Male
9120,2003,Male
9121,1999,Female
9122,1986,Male
9123,1997,Male
9124,1998,Male
9125,1998,Male
9126,1998,Male
9127,2000,Male
9128,1986,Male
9129,2002,Male
9130,2007,Male
9131,2007,Male
9132,2004,Male
9133,2007,Female
9134,2001,Male
9135,2007,Male
9136,2003,Male
9137,1997,Male
9138,2008,Male
9139,2010,Female
9140,1993,Male
9141,2007,Female
9142,2000,Male
9143,2008,Female
9144,2008,Male
9145,2008,Male
9146,2007,Male
9147,2008,Male
9148,2007,Male
9149,2003,Male
9150,2008,Female
9151,2008,Female
9152,2005,Female
9153,2007,Female
9154,2008,Male
9155,2008,Male
9156,2008,Male
9157,1998,Male
9158,2008,Male
9159,2008,Male
9160,2003,Male
9161,2008,Female
9162,2007,Female
9163,2008,Male
9164,2007,Male
9165,2008,Male
9166,1998,Female
9167,1990,Male
9168,1980,Male
9169,1984,Female
9170,1997,Female
9171,1970,Male
9172,1984,Male
9173,1986,Male
9174,1984,Male
9175,1979,Male
9176,1995,Male
9177,1985,Male
9178,1995,Male
9179,1997,Male
9180,1983,Male
9181,1996,Male
9182,1999,Male
9183,2002,Female
9184,1996,Male
9185,1997,Female
9186,1979,Male
9187,1996,Male
9188,1998,Female
9189,1981,Male
9190,1976,Male
9191,1998,Female
9192,1994,Male
9193,1985,Male
9194,1981,Female
9195,1995,Female
9196,1997,Female
9197,1990,Male
9198,1984,Male
9199,1998,Female
9200,1991,Male
9201,1997,Female
9202,1998,Female
9203,2007,Male
9204,1974,Male
9205,1981,Male
9206,1995,Male
9207,1984,Male
9208,1973,Female
9209,1969,Male
9210,1965,Male
9211,1995,Male
9212,1976,Male
9213,1977,Male
9214,1973,Female
9215,1978,Male
9216,1999,Female
9217,1975,Male
9218,1986,Male
9219,1995,Female
9220,1979,Male
9221,1969,Female
9222,1995,Male
9223,1972,Male
9224,1996,Female
9225,1968,Female
9226,1997,Female
9227,1980,Male
9228,1974,Male
9229,1977,Male
9230,1976,Male
9231,1997,Female
9232,1990,Female
9233,1979,Male
9234,1987,Male
9235,1992,Male
9236,1992,Male
9237,1973,Male
9238,1995,Male
9239,1975,Male
9240,1989,Female
9241,1992,Male
9242,1996,Male
9243,1996,Male
9244,1978,Male
9245,1984,Male
9246,1994,Male
9247,1990,Male
9248,1979,Male
9249,1995,Male
9250,1983,Male
9251,1995,Male
9252,1975,Male
9253,1975,Male
9254,1975,Male
9255,1994,Male
9256,1991,Male
9257,1984,Female
9258,1997,Male
9259,1991,Male
9260,1989,Female
9261,1988,Male
9262,1976,Male
9263,1988,Male
9264,1995,Male
9265,1981,Female
9266,1986,Male
9267,1994,Male
9268,1988,Male
9269,1977,Male
9270,1992,Male
9271,1996,Male
9272,1978,Male
9273,1986,Male
9274,1976,Male
9275,1975,Female
9276,1977,Male
9277,1974,Male
9278,1975,Male
9279,1974,Male
9280,1979,Male
9281,1985,Male
9282,1995,Male
9283,1982,Male
9284,1987,Male
9285,1970,Male
9286,1986,Male
9287,1992,Male
9288,1997,Male
9289,1983,Female
9290,1977,Male
9291,1983,Female
9292,1990,Male
9293,1991,Male
9294,1990,Male
9295,1986,Male
9296,1992,Male
9297,1990,Male
9298,1995,Male
9299,1986,Male
9300,1992,Male
9301,1985,Male
9302,1996,Male
9303,1984,Male
9304,1980,Male
9305,1986,Male
9306,1996,Male
9307,1973,Male
9308,1991,Male
9309,1977,Female
9310,1975,Male
9311,1987,Male
9312,1991,Female
9313,1974,Male
9314,1988,Male
9315,1989,Male
9316,1982,Male
9317,1981,Male
9318,1992,Male
9319,1988,Male
9320,1992,Male
9321,1991,Male
9322,1975,Male
9323,1983,Male
9324,1986,Female
9325,1975,Male
9326,1981,Male
9327,1980,Male
9328,1985,Male
9329,1983,Male
9330,1986,Female
9331,1984,Male
9332,1992,Male
9333,1987,Female
9334,1989,Male
9335,1984,Male
9336,1978,Female
9337,1984,Male
9338,1989,Female
9339,1997,Male
9340,1995,Male
9341,1989,Male
9342,1993,Male
9343,1980,Male
9344,1991,Male
9345,1986,Male
9346,1988,Male
9347,1996,Male
9348,1984,Male
9349,1986,Female
9350,1984,Male
9351,1984,Male
9352,1990,Male
9353,1990,Male
9354,1983,Female
9355,1998,Male
9356,1984,Male
9357,1995,Male
9358,1986,Male
9359,1991,Male
9360,1979,Male
9361,1988,Female
9362,1986,Male
9363,1997,Male
9364,1988,Male
9365,1997,Male
9366,1996,Male
9367,1986,Male
9368,1986,Male
9369,1991,Female
9370,1978,Male
9371,1983,Male
9372,1983,Male
9373,1977,Male
9374,1994,Female
9375,1975,Male
9376,1978,Male
9377,1975,Male
9378,1986,Male
9379,1986,Male
9380,1981,Female
9381,1981,Female
9382,1997,Male
9383,1984,Male
9384,1989,Male
9385,1998,Male
9386,1981,Female
9387,1997,Female
9388,1997,Female
9389,1999,Female
9390,1978,Male
9391,1996,Female
9392,1985,Male
9393,1973,Male
9394,1971,Male
9395,1979,Male
9396,1970,Male
9397,1971,Male
9398,1979,Male
9399,2001,Male
9400,1996,Male
9401,1984,Male
9402,1973,Male
9403,1984,Male
9404,1995,Female
9405,1993,Male
9406,1986,Female
9407,1984,Male
9408,1996,Female
9409,1993,Male
9410,1997,Male
9411,1991,Male
9412,1977,Male
9413,1992,Male
9414,1989,Male
9415,1988,Male
9416,1993,Female
9417,1990,Male
9418,1986,Male
9419,1989,Male
9420,2006,Male
9421,1998,Male
9422,1990,Male
9423,1998,Male
9424,1998,Male
9425,2001,Male
9426,1995,Male
9427,1999,Male
9428,1986,Male
9429,1999,Male
9430,1990,Male
9431,1998,Male
9432,1999,Female
9433,1999,Male
9434,1999,Male
9435,1998,Male
9436,1997,Male
9437,2011,Male
9438,1999,Male
9439,1999,Female
9440,1979,Male
9441,1990,Male
9442,1975,Male
9443,1979,Female
9444,1984,Male
9445,1988,Female
9446,1994,Female
9447,1995,Male
9448,1984,Male
9449,2012,Female
9450,2001,Male
9451,1985,Male
9452,1975,Male
9453,1979,Female
9454,1977,Male
9455,1989,Male
9456,1988,Male
9457,1984,Male
9458,1979,Male
9459,1999,Male
9460,1988,Male
9461,1972,Male
9462,1976,Male
9463,1978,Male
9464,1977,Male
9465,2013,Female
9466,2014,Male
9467,1996,Male
9468,1987,Male
9469,2011,Male
9470,1993,Male
9471,1996,Male
9472,1995,Male
9473,1974,Male
9474,1992,Female
9475,1984,Male
9476,1997,Male
9477,2011,Female
9478,2010,Male
9479,1996,Male
9480,1994,Male
9481,1979,Male
9482,1977,Male
9483,1987,Male
9484,2011,Female
9485,2014,Male
9486,1996,Male
9487,1984,Male
9488,1995,Female
9489,1998,Male
9490,1984,Male
9491,1980,Male
9492,1994,Male
9493,1995,Female
9494,1992,Male
9495,1988,Female
9496,1998,Male
9497,1994,Male
9498,1998,Male
9499,1995,Male
9500,1972,Female
9501,1980,Male
9502,1998,Male
9503,1987,Male
9504,1994,Male
9505,1977,Male
9506,1974,Male
9507,1978,Female
9508,1980,Male
9509,1997,Female
9510,1993,Male
9511,1991,Male
9512,1997,Male
9513,1995,Female
9514,1993,Female
9515,1999,Male
9516,1995,Male
9517,1993,Female
9518,2001,Female
9519,2010,Female
9520,2012,Male
9521,2012,Female
9522,2011,Male
9523,2012,Male
9524,1999,Male
9525,1999,Male
9526,2011,Male
9527,1992,Male
9528,1995,Male
9529,1992,Male
9530,1997,Male
9531,1991,Male
9532,1991,Male
9533,1979,Male
9534,1988,Male
9535,1997,Male
9536,1986,Male
9537,1986,Male
9538,1999,Male
9539,1975,Male
9540,1984,Male
9541,1984,Male
9542,1986,Male
9543,1990,Male
9544,1990,Male
9545,1988,Male
9546,1978,Male
9547,1992,Male
9548,1977,Male
9549,1989,Male
9550,1979,Male
9551,1986,Male
9552,1989,Male
9553,1997,Male
9554,1983,Male
9555,1995,Male
9556,1993,Male
9557,1996,Female
9558,1998,Male
9559,1993,Male
9560,1995,Male
9561,1992,Male
9562,1991,Male
9563,1976,Male
9564,1981,Male
9565,1992,Male
9566,1995,Female
9567,1984,Male
9568,1984,Male
9569,1989,Male
9570,1994,Male
9571,1999,Male
9572,1992,Male
9573,1999,Male
9574,1998,Male
9575,1999,Male
9576,1994,Male
9577,1990,Male
9578,1996,Male
9579,1992,Male
9580,1981,Male
9581,1979,Male
9582,1988,Male
9583,1986,Male
9584,1992,Male
9585,1987,Male
9586,1998,Male
9587,1988,Male
9588,1999,Male
9589,1991,Male
9590,1989,Male
9591,1995,Male
9592,1991,Male
9593,1975,Male
9594,1992,Male
9595,1987,Male
9596,1991,Male
9597,1989,Male
9598,1984,Male
9599,1981,Male
9600,1987,Male
9601,1992,Male
9602,1992,Male
9603,1995,Male
9604,1989,Male
9605,1989,Male
9606,1975,Male
9607,1975,Male
9608,1984,Male
9609,1991,Male
9610,1983,Male
9611,1986,Male
9612,1991,Male
9613,1979,Male
9614,1987,Male
9615,1977,Male
9616,1984,Male
9617,1999,Male
9618,1983,Male
9619,1989,Male
9620,1996,Male
9621,1983,Male
9622,1998,Male
9623,1991,Male
9624,1997,Male
9625,1992,Male
9626,1999,Male
9627,1992,Male
9628,1992,Male
9629,1986,Male
9630,1983,Male
9631,1983,Male
9632,1995,Male
9633,1992,Male
9634,1986,Male
9635,1995,Male
9636,1984,Male
9637,1996,Male
9638,1991,Male
9639,1991,Male
9640,1992,Male
9641,1991,Male
9642,1999,Male
9643,1978,Male
9644,1989,Male
9645,1992,Male
9646,1992,Male
9647,1984,Male
9648,1999,Male
9649,1999,Male
9650,1992,Male
9651,1990,Male
9652,1987,Male
9653,1987,Male
9654,1999,Female
9655,1993,Male
9656,1997,Male
9657,1990,Male
9658,1983,Male
9659,1984,Male
9660,1997,Female
9661,1992,Male
9662,1986,Male
9663,1986,Male
9664,1990,Male
9665,1974,Male
9666,1983,Male
9667,1984,Male
9668,1983,Male
9669,1986,Female
9670,1983,Male
9671,1979,Male
9672,1984,Male
9673,1977,Male
9674,1980,Male
9675,1984,Male
9676,1977,Male
9677,1976,Male
9678,1984,Male
9679,1993,Female
9680,1989,Male
9681,1983,Male
9682,1993,Male
9683,1978,Male
9684,1999,Male
9685,1983,Male
9686,1983,Male
9687,1998,Female
9688,1997,Male
9689,1994,Male
9690,1988,Male
9691,1976,Male
9692,1979,Male
9693,1987,Male
9694,1981,Male
9695,1989,Male
9696,1991,Male
9697,1983,Male
9698,1995,Male
9699,1997,Male
9700,1993,Male
9701,1996,Male
9702,1992,Male
9703,1993,Male
9704,1995,Male
9705,1992,Male
9706,1995,Male
9707,1999,Male
9708,1999,Male
9709,1995,Male
9710,1984,Male
9711,1993,Male
9712,1987,Male
9713,1993,Male
9714,1986,Male
9715,1989,Male
9716,1995,Male
9717,1986,Male
9718,1992,Male
9719,1989,Male
9720,1991,Female
9721,1992,Male
9722,1984,Male
9723,1994,Male
9724,1988,Male
9725,1989,Male
9726,1991,Male
9727,1997,Male
9728,1990,Male
9729,1996,Male
9730,1988,Male
9731,1979,Male
9732,1978,Male
9733,1978,Male
9734,1984,Male
9735,1998,Male
9736,1984,Male
9737,1992,Male
9738,1978,Male
9739,1988,Male
9740,1997,Male
9741,1986,Male
9742,1983,Male
9743,1988,Male
9744,1992,Male
9745,1999,Male
9746,1988,Male
9747,1999,Male
9748,1995,Female
9749,1988,Male
9750,1995,Male
9751,1997,Male
9752,1984,Male
9753,1993,Male
9754,1992,Male
9755,1992,Male
9756,1994,Male
9757,1997,Male
9758,1987,Female
9759,1988,Male
9760,1981,Male
9761,1991,Male
9762,1996,Male
9763,1994,Male
9764,1984,Male
9765,1991,Male
9766,1992,Male
9767,1984,Male
9768,1996,Male
9769,1984,Male
9770,1994,Male
9771,1991,Male
9772,1991,Male
9773,1997,Male
9774,1994,Male
9775,1975,Male
9776,1984,Male
9777,1986,Male
9778,1983,Male
9779,1986,Male
9780,1994,Male
9781,1986,Male
9782,1983,Male
9783,1984,Male
9784,1981,Male
9785,1997,Male
9786,1987,Male
9787,1990,Male
9788,1984,Male
9789,1998,Male
9790,1986,Male
9791,1992,Male
9792,1995,Male
9793,1988,Male
9794,1981,Male
9795,1989,Male
9796,1989,Male
9797,1999,Male
9798,1982,Male
9799,1988,Male
9800,1983,Male
9801,1997,Male
9802,1991,Male
9803,1995,Male
9804,1987,Male
9805,1997,Male
9806,1991,Male
9807,1986,Male
9808,1995,Male
9809,1992,Male
9810,1983,Male
9811,1995,Male
9812,1984,Male
9813,1984,Male
9814,1981,Male
9815,1988,Male
9816,1993,Male
9817,2006,Male
9818,1974,Male
9819,1983,Male
9820,1984,Male
9821,1983,Male
9822,1982,Female
9823,1991,Male
9824,1989,Male
9825,1997,Female
9826,1984,Male
9827,1991,Male
9828,1988,Male
9829,1989,Female
9830,1997,Male
9831,1984,Male
9832,1987,Male
9833,1997,Male
9834,1993,Male
9835,1988,Male
9836,1991,Male
9837,1984,Male
9838,1987,Female
9839,1984,Male
9840,1989,Male
9841,1984,Male
9842,1994,Male
9843,1992,Male
9844,1999,Male
9845,1996,Male
9846,1996,Male
9847,1975,Male
9848,1978,Male
9849,1977,Male
9850,1984,Male
9851,1991,Male
9852,1983,Male
9853,1995,Male
9854,1990,Male
9855,1983,Male
9856,1992,Male
9857,1997,Male
9858,1984,Male
9859,1993,Male
9860,1997,Male
9861,1984,Male
9862,1976,Male
9863,1983,Male
9864,1975,Male
9865,1987,Male
9866,1995,Male
9867,1977,Male
9868,1975,Male
9869,1989,Female
9870,1988,Male
9871,1986,Male
9872,1986,Male
9873,1991,Male
9874,1990,Male
9875,1986,Male
9876,1975,Female
9877,1977,Male
9878,1977,Male
9879,1977,Male
9880,1987,Male
9881,1985,Male
9882,1990,Male
9883,1979,Male
9884,1988,Male
9885,1978,Male
9886,1983,Male
9887,1992,Male
9888,1984,Male
9889,1998,Male
9890,1993,Male
9891,1999,Male
9892,1997,Male
